612490,"1","sansa fuze does not display as a down load location for windows 7",1268318145,\N
612494,"1","Why do I get the message, We noticed you may have signed in or signed out in another window. Click OK to reload your page.",1268318334,\N
612495,"1","Why can't I see YouTube clips in Firefox?",1268318343,\N
612496,"1","On certain web sites my back button doesn't work, or only works after I click on it 3 or 4 times.",1268318649,\N
612501,"1","How can I upgrade firefox 1.5.0.5 on my ancient mac running OS 10.3.8?",1268318997,\N
612502,"1","How to prevent users from disabling or uninstalling add-ons from Firefox?",1268319320,\N
612503,"1","FireFox 3.6 on facebook and other surf sites hangs freezes I click at top of screen and another page a duplicate of the one I am on closes. This is getting very frustrating help....",1268319360,\N
612507,"1","Explorer works and Mozilla does not, I have no proxy settings.",1268320165,\N
612508,"1","What does the message \"This search page has been blocked due to a violation of our terms of use.\" mean. Comes up when I open Firefox and has Conduit.com at the bottom",1268320260,1268684940
612509,"1","When I access my Yahoo! Mail, GMail and Hotmail, the script on these page (to delete email, compose new one or open mail in a label) does not work.",1268320261,\N
612512,"1","No menus on Startup page",1268320612,\N
612517,"1","Firefox crashes when I open an e-mail in my web-based account that has a video attached. It doens't occur if I disable the QuickTime Plug-In. Why is this?",1268321437,\N
612518,"1","Keep getting \"server not found\" on common websites since upgrade to 3.6.",1268321479,1268909327
612525,"1","I disable the Norton tool bar but when I return to firefox it's back",1268322433,\N
612527,"1","how do I fix  firefox can not find server issues",1268322451,\N
612528,"1","3.6 Browser Malfunction Code Ox 8000 4005",1268322480,\N
612530,"1","secure credit card site cannot find open browser/firefox",1268322549,\N
612533,"1","VIDEO JERKY ALMOST ALWAYS, BUT ESPECIALLY ON MLB - WHAT'S UP?",1268323051,\N
612534,"1","i have the latest version of firefox installed and it takes a really time to load and it crashes once in a while for no good reason",1268323058,\N
612536,"1","will not remember my store password for wepsites",1268323143,\N
612538,"1","Foxfire opens when at power up. How do I get it to stop doing that?",1268323530,\N
612541,"1","Firefox download save files to greyed out",1268323689,1268352300
612542,"1","Firefox is having trouble recovering your windows and tabs.  You can try:                   *             Removing one or more tabs that you think may be causing the problem      *             Starting an entirely new browsing session   -   Is there a way",1268323763,\N
612543,"1","have downloaded firefox 3.6 english (british) version which is appearing in spanish - how can I get an english version?",1268323777,\N
612544,"1","settings",1268323860,\N
612545,"1","Why is network.dns.disableIPv6 off by default?",1268323943,\N
612547,"1","I am getting the thick (bold) letters when triying to search in google or other sites",1268324192,1268357146
612549,"1","Can't get it loaded on RH EL 4 - firefox/firefox-bin: error while loading shared libraries: libpangocairo-1.0.so.0: cannot open shared object file: No such file or directory",1268324322,\N
612550,"1","What browser fo you recommend to Windows98SE users?",1268324398,\N
612552,"1","Can't restore my bookmarks from XP to W7",1268324523,\N
612553,"1","I want to turn off sound notification of new mail when I open web mail.",1268324532,\N
612556,"1","I can no longer upload pictures on one of my websites",1268324626,\N
612559,"1","Since installing Firefox, email hyperlinks in MS outlook won't open.",1268324948,\N
612562,"1","crashed error appear certificate expired",1268325209,\N
612567,"1","On farmtown, I cannot get any tools",1268325445,\N
612569,"1","I have to reload the web page to see any changes since the last time I was there",1268325831,\N
612570,"1","How do I prevent information such as usernames, address, and such from being remembered in the blanks when I fill out a form online or log-in to a website?",1268325867,\N
612571,"1","I can only open it once from the icon",1268325880,\N
612573,"1","Whne I try and open a MS Word or Excel file on a web site link I just see a blank new tab",1268325909,\N
612579,"1","How to set the location bar to display exact typed-in address history rather than most visited sites ?",1268326311,\N
612580,"1","How i can retrieve the historic that i've deleted?",1268326342,\N
612582,"1","I was using Google Chrome and now I have firefox. How do I get my favorites from chrome to firefox?",1268326361,\N
612583,"1","AVG reports infected file goorpb.info/page/intro.php",1268326383,1268793517
612585,"1","how to regain private browsing option in tools",1268326542,\N
612587,"1","My computer at home will not load to the internet all system have been checked through provider and still will not load",1268326863,\N
612593,"1","Firefox prevents me from downloading updates on Adobe reader",1268327291,\N
612594,"1","Web form submission does not log request but brings me back to the previous page.",1268327385,\N
612599,"1","Cannot view Adobe Flash video on video.foxnews.com although I've installed the latest Adobe Flash player. Internet explorer works. Adblock Plus installed but have temporarily allowed all the foxnews page.",1268328211,\N
612601,"1","Cannot import bookmarks from IE7",1268328382,\N
612605,"1","how do i remove a contact?",1268328703,\N
612607,"1","How do I get links to open in a new window while keeping the default set to \"new tab\"?",1268328834,\N
612613,"1","this problem with hotmail was not solved but closed - see http://support.mozilla.com/tiki-view_forum_thread.php?locale=en-US&comments_parentId=574847&forumId=1#threadId575001",1268329417,\N
612614,"1","what does \"you do not have sufficient priviliges for some items\" mean",1268329539,\N
612617,"1","I am told to close Firefox when I need to upgrade to Version 36. Now I can't download Firefox that I have used for some time???",1268329736,\N
612623,"1","email names",1268330130,\N
612625,"1","I have lost Farmville and when I try to go to it through Google I just get my home page in Facebook",1268330168,\N
612629,"1","dbjhdbs",1268330490,1268631702
612630,"1","Firefox applies privacy options only if terminated with File->Exit",1268330503,\N
612631,"1","Firefox V3.5.8 won't let me right click mouse to cut and paste. Why?",1268330503,\N
612632,"1","java links wont work",1268330522,\N
612634,"1","Unable to install Speed Dial",1268330625,\N
612636,"1","cannot scroll through yahoo emails",1268330798,\N
612638,"1","How can I force a specific Java plug-in version for a Firefox browser on a Windows client?",1268330964,\N
612639,"1","When I forward an e-mail with attachments they are blank when received",1268331012,\N
612641,"1","Error: \"Firefox can't establish a connection to the server at localhost.\" when following link on internet",1268331131,\N
612644,"1","I want to download adobe reader, but can't find the mozilla edit options button on the yellow bar at the top",1268331332,1268351460
612645,"1","I was told to install Adobe Flash Player and I did those Special Instructions for Firefox but nothing happening! Also Firefox seems terrably SLOW!",1268331402,1268351434
612646,"1","the bookmarks and History system will not be functional because one of firefox's file is in use by another application. I have tryied to find help in the firefox support , but I haven't been able to.",1268331448,\N
612653,"1","Is there a way to restore tabs on the second to the last browser when multiple firefox browsers are open?",1268331979,\N
612654,"1","last night Firefox crashed and I could Not open it at all so this morning i deleted and reinstalled , and while reinstalling it came up & said:Chrome registration failed. please contact author about this problem. who is the author? and what is this,? then",1268332130,\N
612655,"1","Forward & Back arrows behave oddly using FF3.6 on vBulletin forums",1268332163,\N
612656,"1","F11 does not work to go to full screen. It works via view menu but then cannot get normal view back using F11. Windows 7 on dell mini 10",1268332439,\N
612657,"1","Firefox is opening when I click to open another program file(unrelated to Firefox).  How can I stop this?",1268332539,\N
612658,"1","Auto hide bookmarks no longer work with 3.6",1268332563,1268409642
612659,"1","I have vista on my lap top and have had a ploblem with getting firefox to work with nortons security suite . I down oad it  then I can't get it to open. It acts like it going to then it goes away",1268332788,\N
612661,"1","I have supported OS but your system wont allow me to download",1268333023,\N
612662,"1","Is there a Firefox equivalent to Internet Explorer's \"Accelerators\" where you can highlight text and then choose from a variety of options?",1268333038,\N
612664,"1","my home page suddenly switched from slate.com to gmail. I tried all the reset options you suggest and none will save.",1268333354,\N
612666,"1","skkguitar.com : click on a song and it plays, click another and no sound using quicktime plugin ... works on IE 8.",1268333390,\N
612667,"1","Tesco bank wont accept Firefox browser 3.6",1268333404,1268378213
612668,"1","How do I change my background setting?",1268333551,\N
612669,"1","Firefox not allowing keyboard use !",1268333679,\N
612672,"1","I get this message when I try to download software: \"The connection was reset. The connection to the server was reset while the page was loading.\"",1268334009,\N
612673,"1","fire fox sound is very low when playing videos but ok in internet explorer just problem with firefox sound is terrible",1268334089,1268338566
612675,"1","Firefox browser closes too quickly, how can I keep it open longer?",1268334260,\N
612676,"1","Norton Safe Symbol no longer appears in Firefox toolbar",1268334309,1268405318
612680,"1","firefox stopped downloading pictures and graphs",1268334725,\N
612682,"1","How to clear fast enter suggestions in address box?",1268334913,\N
612684,"1","Is there a way to lock my Home Page or make it the default?",1268335103,\N
612685,"1","My Firefox start page is in German and I want it to be in English.",1268335117,\N
612686,"1","How do I merge all tabs / windows, like Safari's \"Merge all windows\" command?",1268335233,\N
612687,"1","I am an administrator but it says that I am not authorized to install certain components of firefox",1268335275,\N
612688,"1","How do I delete the save passwork option when the exeption option doesn't work?",1268335328,\N
612691,"1","why can't I open a PDF file?",1268335465,\N
612692,"1","how do i stop porn sites from automatically becming tabs whenever i access the internet via firefox?",1268335654,\N
612693,"1","How to keep my bookmarks but stop the webpage display errors my profile is causing?",1268335661,\N
612696,"1","Back button doesn't show history on hold",1268335807,\N
612698,"1","Websites disappear after opening/changing tabs",1268335828,\N
612702,"1","Uninstall Ask toolbar!",1268336034,\N
612703,"1","pictures are blurry on-line since i uploaded my HP C4450 all-in-one",1268336037,\N
612705,"1","Firefox lost my bookmarks and will not restore them form the back up",1268336102,\N
612707,"1","Most of my opened google email results in Warning: Contains unauthenticated content",1268336204,\N
612709,"1","When I try to print from the internet, it will print a few times and then it says that it is blocking pop-ups and I can't print after that. It happens on my email with comcast.",1268336254,\N
612710,"1","How to update firefox 3.0.15 to firefox 3.6?",1268336277,\N
612712,"1","Since I've gotten a new computer (with windows 7) i haven't been able to open firefox at all-it crashes before it even opens.",1268336406,\N
612713,"1","since iv got firfox i cant play bingo it says i need plugings i didnt need them befor why do i now and how do i get them",1268336435,\N
612715,"1","How do I get RoboForm to work with Firefox 3.6 on Windows 7 RC?",1268336486,1268350617
612716,"1","I can't complete downloading 3.6  I'm not tech savvy.",1268336487,1268350575
612721,"1","play sushi text links - Extension Virus? Didn't install, can't remove.",1268336922,1268600928
612727,"1","My download of Firefox doesnot allow me to access my hard drive.",1268337317,\N
612729,"1","Firefox 5 has toolbar default font that is too small, how do I fix?",1268337429,\N
612730,"3","\"edit options\" = Adobe reader?",1268337694,1268894307
612731,"1","I just upgraded to ver 3.6 before my upgrade my Earthlink toolbar was there under the url & working now it is not there I want it back so I want the previous version of Firefox how can I get the previous version so I can have it back ",1268337878,\N
612732,"1","Can I record macro of my e-mail address to save typing it every time?",1268338009,\N
612738,"1","Why is the webpage text small since updating to 3.6?",1268338321,1268339597
612739,"1","The new version of Firefox blocks sudoku puzzles in NYT website",1268338416,1268339935
612742,"1","I have hidden ALL of my toolbars! How can i get them back?",1268338771,1268338970
612748,"1","I have synced my bookmarks from another computer with firefox weave and selecte sync from thee tools menu. However, none of my bookmarks from the previous computer appear on the new one.",1268339130,1268340008
612753,"1","If I Close Firefox and then reopen it the following is displayed on screen \"Firefox is already running, but is not responding.  To open a new window you must first close the existing Firefox process, or restart your system. The only way I have been able t",1268339231,1268339722
612754,"1","when I connect to my ISP mail system through Mozilla it  appears to loop trying to get to my ISP mail system",1268339427,\N
612755,"1","How to make FF to understend HTML  tag ???",1268339526,1268377561
612757,"1","Firefox update is not displaying pages correctly, although I.E. does",1268339637,\N
612758,"1","What  is the default print command used to  print a web page in linux and how can I change it?",1268339712,\N
612760,"1","undo update",1268339934,\N
612763,"1","How can I get the monitor to turn off automatically?",1268340010,1268340391
612766,"1","Firefox won't launch after 3.6 upgrade (Mac OSX 10.5.8).  Any ideas?",1268340331,1268420741
612771,"1","Firefox won't display a 3D bank authentication form.",1268340548,\N
612776,"1","When I copy a photo to My Documents, a window pops us with Windows Security Warning\" -- sure you want to do this?  This does not occur when I use Internet Explorer.",1268340868,\N
612777,"1","How do I mkae it so the entirety of the persona shows?",1268341209,\N
612778,"1","Receiving message that Firefox is blocked due to non compliance with terms of agreement",1268341298,1268350082
612779,"1","Firefox does not work with Norton Utilities 2010.  Previous version did work",1268341312,\N
612781,"1","Firefox hogs the internet when I try to use IE 7",1268341456,\N
612782,"1","Personas don't work since the latest Firefox update.",1268341614,1268350243
612789,"1","i m not able turn off the caret keys though i have pressed f7 keys several time ant selected the no option but still caret keys are not turned off",1268342064,1268350403
612791,"1","certain links on web page do not open with firefox but do with explorer",1268342282,\N
612794,"1","Firefox removes attachments when I forward emails with attachments. How do I fix this?",1268342625,1268342758
612796,"1","HOW TO HAVE MY HOME PAGE LOADED WITH EACH NEW TAB I OPEN",1268342799,1268349525
612797,"1","Using Gmail address book in Firefox hangs everything up forever, WHY?",1268342895,\N
612798,"1","After upgrading to 3.6, my multiple bookmark lines don't appear?",1268342914,\N
612801,"1","I moved Firefox to my applications folder, but everytime I open it, it mounts a disk image to the desktop, and I can't close the disk image, even by using disk utility.  I am using a macbook with snow leopard.",1268343057,1268659618
612802,"1","Homemade Personas and downloading/installing add-ons doesn't work in v3.6",1268343215,\N
612804,"1","How do I change the settings for displaying hyperlinks",1268343470,\N
612805,"1","2 users  husband somehow deleted first 2 uppermost lines of the browser???",1268343472,1268351524
612806,"1","My view, file, edit, history, bookmarks & help buttons in my browser have all disappeared. How can I get them back?",1268343577,1268347878
612807,"1","Firefox opens a mind map (FreePlane) with mm extension in a tab instead of saving. How can I get it to save this or use Freeplane to open it?",1268343623,\N
612808,"1","certain \"click-ons\" don't work on certain websites, assume pop-ups are blocked, even though I specified to allow pop-ups on that site",1268343624,\N
612811,"1","I select firefox to remember history, click close, & when I reopen to that section to see if it saved my selection, it always defaults back to custom settings for history!!!",1268344120,\N
612812,"1","!!!!!!!!!!!!!!!HUGE BUG!!!!!!!!!!!!!!!",1268344144,\N
612813,"1","how do i back out a firefox update?",1268344185,1268407694
612816,"1","how do i get firefox to remember my gmail name?",1268344426,\N
612817,"1","How do I enable/disable automatic software installation?",1268344503,1268470851
612821,"1","houda",1268344774,\N
612825,"1","where is profile manager?",1268344812,\N
612826,"1","why after you download you cant open it after a few days?",1268344947,1268351230
612827,"1","Firefox stopped allowing me to download pictures and graphs on certain sites",1268345050,1268351473
612829,"1","Why does it takes Firefox an average of 30 to 60 seconds to access web.",1268345175,\N
612831,"1","I accendentally removed the bar at the top of screen that has tabs like bookmarks, file, tools and now I have no idea how to get it back, please help",1268345271,1268347147
612832,"1","since upgrading google no longer loads",1268345343,\N
612833,"1","Why doesn't the Defender Pro Antiphishing showing on the toolbar since I got the newer version of Mozilla Firefox.",1268345370,\N
612834,"1","youtube videos will not play",1268345446,\N
612835,"1","All firefox extensions dissappeared from \"tools\" \"add-ons\" list.",1268345453,\N
612837,"1","Farmville website does not fully work in Firefox.  Works fine in IE.",1268345661,1268346343
612839,"1","Downloaded latest firefox and now my contacts are lost.",1268345859,\N
612842,"1","Constant crashes but no crash reports?",1268346231,\N
612843,"1","I am redirected to a business oriented webpage when I select another specific webpage generated from a search which used the firefox toolbar",1268346233,\N
612848,"1","I somehow acquired something called LoudMo on my pc.  It re-directs my page to a new ad type page.  I cannot find it in uninstall programs.  How can I get rid of this as it is not only annoying but causing Firefox to crash randomly.",1268346499,1268362465
612851,"1","i want to cancel firefox program",1268346991,1268362368
612852,"1","Since update the menu bar and writting are to small.. is there any way to go back to the size they were cus i now have to manually zoom in on every website i visit so it fits the screen.",1268347032,1268347158
612858,"1","I've installed Ask & Record Toolbar, it shows up in the extensions list but I don't have a toolbar in my browser that allows me to use it.",1268347507,\N
612859,"1","pages are half size of screen, unlike previous version I had.",1268347641,1268348847
612860,"1","After upgrading to Firefox 3.6 from 3.58, the RealPlayer \"Download this video\" does not work anymore; videos that downloaded just fine before upgrading, now say \"Unable to download\" !?",1268347644,1268360350
612863,"1","When I try to preview Dreamweaver files in Firefox, they do not load.",1268347870,1268352014
612867,"1","why won't firefox save anything to a hard drive folder when i tell it to?",1268348077,\N
612869,"1","when i save any page on firefox then it does not show suppoting file and then does not open  it properly",1268348351,\N
612876,"1","With the recent automatic update of Firefox I am unable to use Outlook Express. I have windows XP",1268348802,\N
612879,"1","When I try to start firefox it says a copy is running and to close or restart the compute r, I have done this twice and deleted the whole application then restarted the computer and reinstalled firefox but it still says a app is running",1268348916,\N
612881,"1","Firefox can't play youtube videos: \"an error occurred - please try again later\"",1268348988,1268492112
612884,"1","changed from IE to FF cuz I could not open yahoo mail attachments; upgraded to V-3.6 and now have same problem - what gives?",1268349270,\N
612885,"1","I cannot see my addons",1268349274,\N
612886,"1","How can I add more file types (content type) in the applications tab in firefox preferences to automatically save more types of files?",1268349350,\N
612887,"1","past web sites come up each time I go to firefox and they come back up after I close them.",1268349392,\N
612891,"1","after update all toolbars and texts within are too small why and how do I fix",1268349553,1268541320
612892,"1","Ignoring self-reference certificates error msg images still do not load",1268349577,\N
612893,"1","Firefox fails to launch (even in safe mode).  On re-boot  error message \"ending programme n\" appearsappears",1268349619,\N
612894,"1","How can I delete the background photo Firefox starts with?",1268349671,1268352934
612898,"1","My main laptop will no longer launch internet exployer. Can I download firefox to a flashdrive so I can move and launch the program on this other computer?",1268349762,1268362147
612901,"1","can't instal adobe flash.  They tell me to look for \"edit options\" which I can't find.  this is supposed to be found on a yellow bar at the top, which I don't have.",1268349937,1268350208
612903,"1","change way I save or download new fonts",1268349961,1268353172
612905,"1","cannot print on hp error 20",1268350101,\N
612906,"1","in firefox when I forward emails with attachments it doesn't send the attachment",1268350106,\N
612914,"1","i want to stop links from google search opening in a new tab",1268350371,\N
612917,"1","I downloaded foxfire 3.6 'it won't run says file is corrupted",1268350416,\N
612919,"1","how can i check what was looked at today if history was removed?",1268350425,\N
612920,"1","After updating firefox and realplayer, I no longer get the \"download video now\" button",1268350435,\N
612922,"1","Pop up error \"TypeError: Components.classes[cid] is undefined\" on opening Firefox.",1268350527,1268353315
612933,"1","I never set up a master password and it keeps asking me about one to save passwords. What can I do? E-mail Jorduvian08@hotmail.com",1268351029,\N
612941,"1","I cant see the properties in my right click menu",1268351275,1268353490
612942,"1","Firefox isn't loading IGN.com correctly",1268351355,\N
612948,"1","firefox will not log on to \"youtube/TheYoungTurks but redirects to a blank page with \"transferring data from google analytics\" noted at the bottom",1268351529,\N
612950,"1","I used to have google as my default search engine. But it changed to imesh. How do I change it back to google?",1268351616,\N
612956,"1","Lost the main Menu",1268351983,1268353612
612958,"1","Real Player downloader doesnt work with Mozilla 3.6",1268352028,\N
612960,"1","Downloads fail to display even though directory has the file.  general options point to correct directory.  Occurs with d/l and with ctl-J.   Ideas?",1268352087,\N
612963,"1","How can I paste an image or photo into the body of e-mail?",1268352161,\N
612964,"1","After installing 3.6, my Tools/Add-ons item won't work",1268352233,1268538339
612966,"1","I just upgraded firefox browser but now my roboform isn't compatible so how do I go back to the version I was using before?",1268352318,1268369401
612970,"1","Just downloaded new version. I picked a background, but don't like it. How do I change it?",1268352527,1268373744
612972,"1","Just updated firefox 3.6 now isohunt forum page if flashing wrong",1268352620,\N
612973,"1","how do I download old version 3.0.18",1268352648,\N
612976,"1","Firefox will not ask to remember my passwords.",1268352902,1268521288
612982,"1","After latest update, all my e mail address's are gone. What's wrong",1268353222,\N
612983,"1","How  to desavtiate Yahoo IM from the Page of Yahoo Mail, i want to delete it for always,  how i can to delete it its pulgin or what i use 3.6 thanks",1268353282,\N
612985,"1","Why does page up or page down using wheel on mouse stop working intermitten with new ver 3.6",1268353299,\N
612991,"1","how do I keep Firefox 3.6  from being so sluggish?",1268353651,\N
612992,"1","Bookmarks lost after upgrade and cannot save new bookmarks",1268353699,1268373849
612995,"1","ALL bookmarks changed. WTH?",1268353859,\N
612997,"1","dont put tracking cookies on my pc thank you! I am asking you!",1268353984,\N
612998,"1","I cannot see all image's,text, or background colors in firefox or IE???",1268353988,\N
613000,"1","mouse scroll stopped working with firefox 3.6 install.",1268354045,1268435537
613001,"1","how can i get my current history to show up on the history menu?",1268354089,\N
613002,"1","\"Firefox crashes when I visit most sites that seem to load data from a particular external source, e.g. Gmail's contacts list and Live feeds from a site like Livestream.com. It does this for a while, then suddenly works again without any real change havin",1268354100,\N
613003,"1","I have duplicate and triplicate listings in applications.  How do I remove the multiples?",1268354126,\N
613006,"3","Firefox 3.0 and 3.5 users Major Update",1268354213,1268431718
613007,"1","How do I open email attachments automatically",1268354289,\N
613009,"1","Will not load Pogo games, but it used too!!!",1268354383,\N
613010,"1","When upgraded to Firefox 3.6 I am asked to input my proxy username and password for every webpage",1268354525,1268708337
613011,"1","Firefox stops being able to open downloaded files",1268354602,\N
613012,"1","why does this symbol - |||||| - show up randomly when I press the right 'shift' key?  and  why does the left 'shift' key act as a highlighter?",1268354616,\N
613013,"1","Auto forwarded from www.google.com to gmail every time.",1268354630,\N
613015,"1","Can't retain urls when closing & reopening firefox",1268354657,\N
613017,"1","The new update not only opens the site I click on but my home page as well when I don't want the home page opening. What's going on?",1268354813,\N
613018,"1","zzxc: how do i lose the reggae theme at the top of the page I don't want any particular theme. I downloaded the new upgrade for '",1268354819,\N
613020,"1","Cant get a survey site link to work which has always worked until recently, ie Opinions Paid",1268354915,\N
613022,"1","can only save photo's from my email as firefox documents. I've cleard the cashe and cookies, if I right click it says it's a jpeg",1268355051,\N
613024,"1","Firefox does not load www.deviantart.com, DNS error.",1268355168,\N
613027,"1","Hotmail login screen shows nothing but blank white page",1268355337,1268835390
613028,"1","PAGE SCROLLING IS JERKY AFTER UPDATING TO v3.6. WHY?",1268355337,\N
613029,"1","constant JavaScript errors and web page links open as GIF's; For a couple weeks now odd things have been going on with my iMac OS 10.5 using mostly Firefox 3.6. I regularly get this; [JavaScript Application] Error: Permission denied for   to get property ",1268355436,\N
613030,"1","New version of Firefox - 40-60% cpu all the time.",1268355588,\N
613031,"1","Firefox will not install. It extracts to 22% and then hangs.",1268355629,1268841434
613032,"1","i saved the file as it said in ff help all bookmarks plugins etc... i went from vista to win 7 ultimate how do i re-install?",1268355638,\N
613034,"1","contacts list",1268355982,1268360805
613035,"1","Adobe 9 still crashes Firefox. Help! It does the same to Internet Explorer. I can't download any pdfs.",1268356137,\N
613039,"1","what do i do as i'm trying to upgrade to firefox 3.58, but i'm told i don't have sufficient priviliges to complete the operation?",1268356474,1268374479
613041,"1","how to unblock photos source?",1268356761,1268374503
613042,"1","I am 83 yrs. old and cannot figure how to begin any updates",1268356926,\N
613043,"1","I need my personna password reset & my email changed, but can't get in...",1268356974,\N
613044,"1","I just upgraded to Firefox 3.6. All my webpages are now half the size they were before the upgrade. This is both confusing and irritating. Even the good people in Live Chat were not able to help.",1268356988,\N
613045,"1","Getting this error: The procedure entry point ?Alloc@nsMemory@@SAPAXI@Z count not be located in the dynamic link library xpcom.dll",1268357048,1268446013
613046,"1","How do I change how the tabs open?",1268357137,1268358246
613048,"1","3.6 could not be installed,make sure no other copies of firefox are running?",1268357227,\N
613049,"1","Why can't i access sites that ask for a user name and password. Like my back sites and my golf booking site . I can access these sites from internet explorer. Internet explorer is now my default because mozilla won't work.",1268357362,\N
