606487,"1","Why when I re-open iGoogle home page, even in Safe Mode, the page does not populate?",1267716210,\N
606489,"1","Firefox does not work, will not load pages does not close either",1267716457,1268875653
606490,"1","have to login to some websites twice",1267716479,1268890254
606494,"1","bookmarks in google tool bar are not being updated in firefox toolbar.were in sync at one time",1267716839,\N
606495,"1","Is there a way to change the name of a print job back to the value of the \"title tag\" as it has been in firefox 2.0?",1267716863,\N
606497,"1","I cannot update my firefox, preinstalled on Asus EEEPC 900",1267716946,1267741298
606500,"1","How can Gamevance Textlink Extension automatically reinstall everytime I uninstall and restart Firefox?",1267717032,1267754273
606501,"1","I can't disable the Firefox Desktop Background Theme from overriding other themes. How do I remove the FireFox Theme",1267717081,\N
606502,"1","How to set Firefox to detect fraudulent web site?",1267717135,\N
606503,"1","Firefox does not respond when I am using the internet and i have to close it down.",1267717144,\N
606507,"1","Firefox prints garbled text in webpages when printing to Brother HL-7050N printer",1267717483,1267741198
606509,"1","I can open web sites initially .. like google .. but when I open further web sites firefox states its load but I have to continually keep clicking for the web site to open .. it will evenntually .. network provider BT state its a firefox issue not theres",1267717592,\N
606514,"1","Firefox crashes and wont allow me to access net or close properly",1267717921,\N
606517,"1","the print on the screen is very large",1267717963,1267718453
606518,"1","cannot attach files when using BT yahoo mail. Pop up states that attachments need to be edited",1267718102,\N
606519,"1","I just got a new computer with windows vista and now my pages dont go full screen.",1267718267,\N
606524,"1","How do I open Firefox in a new computer",1267718560,\N
606525,"1","With Windows 7 many times firefox  does not close but it is closed",1267718689,\N
606528,"1","Paiste sound room doesnt work on Paiste.com",1267718758,1267731953
606529,"1","Problems viewing & editing Wordpress sites",1267718791,\N
606530,"1","Firefox prints to upper left quadrant of page only since installing Windows 7",1267718832,1267799131
606532,"1","how do i print webpages, whilst retaining the layout of the page so I can show someone how the page looks?",1267718996,1267732040
606534,"1","some websites (e.g. espn, yahoo) look wrong and don't respond",1267719154,\N
606535,"1","all has been tried and password and username still not remembered for certain sites",1267719245,1267719987
606537,"1","Unresponsive Script Errors started day I upgraded to Firefox 3.6",1267719404,\N
606538,"1","Problem with SSL",1267719454,1267739038
606542,"1","How come when I add a bookmark to the second folder on the bookmark toolbar it doesn't appear?",1267719920,\N
606544,"1","Firefox won't start when I click on the icon on the desktop, or when I say Open in windows panel.",1267719923,\N
606547,"1","firefox does not load my google calendar when I sign into gmail",1267720025,\N
606548,"1","where is the yellow bar with edit options inside?",1267720075,1267732257
606550,"1","Continued error 0x10092EAA",1267720264,\N
606551,"1","How do I delete a specific url in my location bar history? I am on a mac and using Firefox 3.5.3. Nothing I have done is working. Thanks",1267720570,1267835914
606552,"1","I have Adobe Flash Player but only works with my Internet Explorer foor some reason. Even tried downlowding it with Firefox and it still won't work.",1267720619,1267746518
606554,"1","How do I view attachments in a line in an incoming email, so I do not have to click each photo separately",1267720663,\N
606555,"1","By mistake I blocked a site that allows me to attach photos to my email messages.  How do I  undo this?",1267720884,1267760132
606557,"1","firefox not working with turbo tax",1267721100,1268709340
606558,"1","The scroll down arrow doesn't work for the list of messages in Hotmail",1267721244,\N
606559,"1","On my firefox page at the top I do NOT have a refresh button or a back/forward arrows",1267721245,1267759525
606561,"1","Why get strings of (white) '?'s in black diamonds on blank web page.",1267721449,1267759949
606563,"1","what dosed this error mean?  An error was thrown and caught. Error: secondsVisible is not defined Line: 1315 URL: http://192.108.247.200/aplplus/AplPlus.jsp?_form=Login&_act=PreInit",1267721720,\N
606564,"1","website entry does not show up on window so I never know where I am",1267721743,1267759494
606565,"1","Firefox closes when I select minimise",1267722010,\N
606568,"1","want to delete a softwareinstallation notice that reapears, The followI ing items were found in your extintion folder. file///C:program%20(x86)/mozilla%firefox/extentions/reganam.xpi",1267722457,\N
606569,"1","How can I organize the display of pages selected from the bookmarks toolbar?",1267722474,\N
606572,"1","How do I use file:// links in firefox?",1267722976,1267759466
606573,"1","I want to istall firefox but my xp system won't allow the file to be downloaded",1267723001,\N
606578,"1","can not read email as print size is too small",1267723203,\N
606583,"1","How do I select a website as my default location when I select tab?",1267723556,1268024593
606584,"1","Firefox has  started to block familiar pop ups and continues to block them after I click allow",1267723616,\N
606589,"1","I need to open a file in www.docs.google.com",1267724115,\N
606593,"1","The \"Magic Bar\" will not remember what sites I've visited, and I can't adjust my preferences.",1267724422,\N
606596,"1","Pay Pal plugin unresponsive since installing 3.6",1267724640,1267725752
606599,"1","The Tools section has no \"Options\" section",1267724864,1267725119
606601,"1","Firefox 3.6 always started in safe-mode (Windows 7) even when just installed.",1267724957,\N
606605,"1","Scripting issue upon opening Firefox",1267725420,\N
606606,"1","pictures from a dating site aren't showing up all of the sudden in my email",1267725451,\N
606612,"1","Firefox is having issues loading properly if at all.",1267725701,1267827107
606613,"1","Firefox closes unexpectedly right when I open it",1267725707,\N
606615,"1","Ever since the upgrade to FF 3.6, links fail to work properly. Ex: will not export an Outlook calendar file. Will not export a page link directly to Outlook (doing so by opening a new Outlook page). Links in Outlook DO properly open a new tab. Prior versi",1267725748,\N
606617,"1","safe mode won't turn off",1267725797,1267738305
606618,"1","mohsen",1267725889,1267731360
606621,"1","addon unistalled but still on my home page",1267726130,1268254438
606623,"1","I have a Dynex mouse w/ back & forward buttons for web browsing. They won't work in FF but work in IE , why is this?",1267726321,\N
606626,"1","It appears Firefox 3.6 no longer supports the roller ball function on my mouse, is this true?",1267726407,\N
606627,"1","I can't get firefox to use outlook as the email program.",1267726419,\N
606631,"1","How do I save and send an attachment from my yahoo email account which first needs to be downloaded   to my desktop so I can work on it without always going to email and downloading it",1267726691,\N
606632,"1","After downloading the the latest version of firefox, I am not able to save new passwords. Previous ones are still saved. I have gone through all the recommended settings suggested in your help site, and nothing works. I do get the window aking if I want t",1267726708,\N
606633,"1","firefox email links opens explorer",1267726967,1267728104
606635,"1","I have had 2/24 hour periods (one last  week & 1 for 3/3 mail) when I don't seem to be receiving all of my mail.",1267727266,1267727827
606636,"1","pages load then disappear during the loading of Ad's after 3.5.8 upgrade",1267727303,1267729083
606638,"1","Why, when I click \"save image...\" or \"save page...\" does Firefox re-download the target?",1267727492,\N
606641,"1","My headphones work with Skype but not with the internet - they did up until a couple of days ago and I don't know what has changed. Internal speakers work with internet and Skype. Any help would be appreciated.",1267727675,1267735036
606644,"1","i try to open a link but all that happens is continuous  blank tabs open",1267727876,\N
606646,"1","Firefox hangs after about an hours use, Wont load a page.Have to reboot computer",1267728041,1267729824
606647,"1","Is Firefox 3.0.18 different from Firefox 3.6 ? If yes, how does 3.0.18 differ from 3.6 ?",1267728096,1267730856
606649,"1","How do I instruct my friend the easiest way to download firefox?",1267728173,1267728446
606650,"1","How do I keep Firefox from remembering the log on for one particular website (i.e. bank account)?",1267728178,\N
606651,"1","How do I save a web page link on my desktop so it opens showing the full site and not just the text similiar to what Explorer does?",1267728234,\N
606652,"1","How can I tell which version of firefox I am running?",1267728257,1267729356
606653,"1","Can I give a toolbar item a different icon that I like more?",1267728377,\N
606654,"1","Firefox does NOT stop cookies when I DENY them....WHY???",1267728416,\N
606655,"1","How do I return to an interrupted download?",1267728418,1267739142
606657,"1","cannot save as photos from yahoo mail. saves as firefox document and when open picture is a bunch of symbols",1267728497,\N
606661,"1","Certain pop-ups / drop-downs don't occur on some websites.",1267728600,\N
606662,"1","How do I reorder the toolbars",1267728605,1267805086
606664,"1","foxfire will not connect to internet",1267728826,\N
606669,"1","How do I run the full version of Firefox on my ext. harddrive and not have to redo all my settings when I plug my ext. HD back into a computer?",1267728960,\N
606672,"1","why is it that pop-ups, such as netflix and ads for college degrees are not blocked by firefox pop-up blocker?",1267729142,1267738907
606674,"1","My browser types in a different language when I attemp to fill in a form. (It is doing it right now) yet when finished the text is accepted as correct. Please help",1267729193,1267735086
606679,"1","Why do I have to start task manager to close the process tree in Windows 7. Firefox v. 3.6",1267729402,\N
606680,"1","some pictures on etsy.com not showing up.",1267729469,1267735140
606684,"1","How do I make a page my home?",1267729532,1267732183
606686,"1","One site open window, that I can't close. How does firefox to remember and don't visit it?",1267729602,1268227369
606690,"1","my xat chat group freezes in forefox, cant open spreadsheets, add on bad?",1267729688,\N
606693,"1","I get a message about a problem with status code 13030.",1267729866,1267730976
606698,"1","Can not make printer fonts smaller",1267730011,1267738702
606701,"1","how can i make the fonts larger and with darker colors to help with legibility?",1267730194,1267736087
606702,"1","Flashvars with PHP not working in FF but works in IE",1267730219,1267736049
606703,"1","I need help updating my Firefox. I currently have version 3.5.7. and even when I downloaded the new version, it would not open/work.",1267730228,1267750602
606704,"1","Installation error message",1267730285,1267733274
606705,"1","Firefox reloads the same page if I fill in forms on it",1267730339,1268828420
606706,"1","Firefox always opens with reduced width",1267730359,\N
606708,"1","how do block spam",1267730483,1267738600
606709,"1","firefox seems to block email from a hospital",1267730490,1267732590
606711,"1","In yahoo mail, the back arrow causes firefox to hang up on a blank, tan, screen",1267730524,\N
606712,"1","Firefox will NOT load - I've taken back System Restore to over 3 months ago - STILL WON'T WORK - your advice isn't easy to follow - if Firefox won't load - how can I change any settings.....",1267730680,\N
606714,"1","How do I stop the location bar from automatically choosing and loading the best site from my search keyword? I would rather see a google list of search results",1267730830,1267749212
606717,"1","Firefox doesn't show History on the side. The whole page is Start Page.",1267730898,\N
606719,"1","Why is FF crashing constantly...don't you have a suport phone I can call?",1267730943,1267731289
606722,"1","can't open drop down boxes , nothing happens",1267731020,\N
606723,"1","when following link from thunderbird to firefox 2 windows open, one linked, one with homepage, new since update to 3.6",1267731097,\N
606728,"1","Firefox crashes suddenly and I can't explain why, need help.",1267731354,1267739424
606730,"1","How do I eliminate the Firefox Safe Mode Box pop-up on start up?",1267731396,1267733103
606731,"1","my finder wont open and when I try to close my computer firefox won't let me close my computer. I have to put it on sleep.",1267731430,\N
606732,"1","When I go to File and try to open import import command is not active",1267731518,1267731906
606736,"1","I want my tabs to not show images on them.",1267731769,1267749378
606741,"1","all my downloads are being saved as binary files. Why?",1267732053,1267732722
606759,"1","Adobe pdfs of forms not showing changes when forms edited after first pdf created!",1267733362,\N
606760,"1","when starting I get the message Threaddesktopcomposited could not be located in the dynamic link library User.32.dll. It does not start unless I click on OK. Why do I getthis message.",1267733387,1267749408
606761,"1","i bought window washer program for computer     when it washed computer it made it so i couldnt access the internet at all via firfox or explorer   what do i do to prevent this",1267733405,1267825296
606764,"1","Firefox auto updates even after the auto update is turned off",1267733545,\N
606768,"1","I am not able to update Firefox.  It appears to update but when reopened, it sas that I'm running 3.5.5.  What am I doing wrong??",1267733705,\N
606769,"1","Firefox will not open pdfs as it had in the past",1267733848,\N
606771,"1","organiser la bibliothèque des marques pages",1267733924,\N
606772,"1","Password required multiple times",1267733993,\N
606777,"1","I accidentally saved photos to an open firefox window. where do I go to find them? Because I didn't copy then paste I was sliding photos to folder in the taskbar but Firefox opened before I knew it I released the clicker and the photos disappeared.",1267734317,\N
606779,"1","How do I limit the number of connections opened per Tab?",1267734436,\N
606780,"1","Firefox won't play videos from CBS.com. Says \"video is being blocked by Ad Blocker.\" Where do I turn Ad Blocker off. I have a Mac computer.",1267734483,1268808932
606782,"1","Firefox picks up my Safai bookmarks very selectively; and stops short of the last 5 folders in my old bookmarks- where my \"blogs\" folder is. Help! ^..^",1267734497,\N
606785,"1","is there another way to enter new passwords when the toolbar for saving doesn't work?",1267734600,1267806569
606788,"1","Firefox 3.6 will not start as non-administrative user in Win 7",1267734676,\N
606789,"1","Is there a way to right-click print?  This incapability is driving me nuts.",1267734714,1267735536
606793,"1","having trouble with a re-direct when attempting to go to a web site",1267734871,\N
606801,"1","borders and fonts of a div which pops over flash appear offset 1px to the right",1267735424,1267755329
606803,"1","how can i sigh in to firefox to egt my emails",1267735458,\N
606805,"1","firefox freezes and then in turn it will freeze my computer",1267735548,\N
606806,"1","Firefox 3.6 Crashes on Youtube",1267735701,1267906135
606808,"1","Je dois à chaque fois le re-taper le mot de passe Orange",1267735801,\N
606810,"1","i lost all photos in my yearbook account,like they are blocked",1267736009,1267749574
606812,"1","Firefox will not store passwords",1267736052,\N
606815,"1","firefox opens as OpenDNSguide why",1267736198,\N
606816,"1","Bling search engine is on my homepage. How do I get rid of it",1267736220,\N
606820,"1","Special characters don't render in Firefox but will for Chrome & IE(8)",1267736303,1267750399
606823,"1","how do I customize firefox security levels",1267736517,\N
606825,"1","Why no secure blue icon on Firefox  request to udate to 3.6,",1267736591,\N
606828,"1","my webpage does not work in text and I have no outgoing e- mail",1267736752,\N
606831,"1","Mac Osx 10.5.8 , Firefox Hangs and freezes Mac Osx",1267737088,\N
606835,"1","Importer non disponible (en gris) en dessous du menu fichier",1267737466,\N
606840,"1","When I have multiple tabs open it will randomly freeze my whole computer. The task manager won't open and the only way I can fix it is to reboot.  I tried updated, changing my firefox profile and uninstalling and reinstalling with no luck.",1267737787,\N
606844,"1","My application has check boxes and when I select one and click the submit button the application fails to recognize the presence of a check in the check box.  This works just fine in IE.",1267737940,\N
606850,"1","How do i keep my contacts from getting spam e-mails that I didn't send?",1267738614,1267743058
606852,"1","Cache problem",1267738704,\N
606853,"1","Startup page image is reduced 80%",1267738746,1267742995
606856,"1","I would like to know what PD means in the meta page info",1267738986,\N
606857,"1","I want to permantly remove the bookmark and Norton's toolbars...The customize menu only removes until the next startup.",1267738996,1268661225
606873,"1","There is an option when I right click to save youtube video to MP3. How does this work and where do I retrieve the saved MP3. can I listen to it like a normal MP3?\\",1267739957,\N
606876,"1","My Toolbar has disappeared. Theres is nothing more than an onglet named Babylon Search ! How can i restore that ?",1267739998,\N
606880,"1","I can't forward any e-mail (yahoo)",1267740286,\N
606886,"1","Firefox will not open any website. All I get is \"untitled\" pages when I try to access different websites like yahoo.com or google. Safari works just fine",1267740880,\N
606891,"1","Bigchart program not saving parametets",1267740989,\N
606898,"1","Unable to install Firefox 3.6",1267741404,\N
606900,"1","Les icônes de ma barre personnelle ont disparus SAUF celui de Google",1267741671,\N
606904,"1","I have \"connect\" button on keyboard, but don't know what to type for Firefox to change it from IE.  Tried www.mozilla firefox and several other combos, but says can't display web page.",1267742137,\N
606906,"1","Firefox 3.6 breaks mousewheel scrolling in Yahoo email - problem not solved!",1267742322,1268835467
606907,"1","How to remove MyHeritage hijack of browser. ehow does not work",1267742607,\N
606915,"5","[In the Knowledge Base] The program must close to allow a previous installation attempt to complete",1267742955,1267744912
606921,"1","For the past three days I cannot use the apostrophe when typing an email",1267743295,1267750463
606924,"1","I have been able to search my e-mails on Firefox; now I can only do it on Internet Explorer.  How can I go back to using Firefox for this task?",1267743514,\N
606925,"1","how do I open those \"clocks\" to view my web site history",1267743575,\N
606926,"1","Right click context menu not showing Copy, Select All, but Back, Forward, Reload etc.",1267743596,1267776543
606928,"1","When I open FF I get this error message:Component returned failure code: 0x80040111 (NS_ERROR_NOT_AVAILABLE) [nsIDOMJSWindow.setTimeout]",1267743829,1268862474
606930,"1","I am no longer able to print while using Firefox",1267743887,1267748251
606934,"1","I cannot set up Firefox without closing the set up screen",1267744140,\N
606935,"1","my tabs suddenly refuse to log onto any website, the tab remains blank",1267744322,\N
606936,"1","My website affiliate ads will not display in fire fox,but do in windows explorer???",1267744348,1267752926
606937,"1","I click a link on a web pg&it brings me to another site(same tab) &plays a video, upon completion, my back button will not take me back to my previous page",1267744406,1268631750
606939,"1","Can't chat or send messages in Face Book",1267744650,\N
606943,"1","My firefox 3.6 is memory leaking on windows 7 64 bit, is there a fix yet?",1267745279,\N
606945,"1","Why is Firefox opening new windows when they should be tabs in an existing window?",1267745548,1267750781
606950,"1","how do I connect to sites that only support SS L2 ?",1267746082,\N
606957,"1","How Do I Change How a Downloaded File Opens",1267746611,\N
606958,"1","I'm upgrading firefox but when I try to drag the fox icon to my applications folder I get the prompt: The operation cannot be completed because you do not have suficient privileges for some of the items. Eek. What now?",1267746670,\N
606968,"1","Firefox won't open or close.",1267747386,\N
606974,"1","Importing bookmarks from Netscape 9",1267747750,\N
606975,"1","How do I make 'Google' my primary search engine, rather than 'Bing'?",1267747757,\N
606976,"1","This has to do with my URL history. All of a sudden when I type in the start of an address, instead of the single line alpha options, I get optionsa two line lsiting of similar places I have been, some that have that word in any context in the line. I jus",1267747972,\N
606977,"1","listen media",1267748157,1267754060
606979,"1","i installed the add on anony mouse and i cannot locate it to uninstall it? Please can you help?",1267748666,1267927165
606980,"1","Want to specify am email program: Tools, Options, Internet, but NO Email as FAQS say there should be",1267748794,\N
606981,"1","I can't download Firefox.",1267748803,\N
606988,"1","Why would the same version of Firefox on two computers yield different search results for the same keyword search? Both caches were cleaned prior to search.",1267749414,1267752526
606990,"1","In haste, I exited WITHOUT saving tabs.  HELP.  How can I get the tabs back from the last time I opened Firefox.",1267749675,1267750826
607002,"1","How to hide company name along with the webaddress in address bar in Fire-fox-3.0",1267750473,1267752575
607003,"1","error \"working offline\", file/work offline is not checked",1267750480,\N
607005,"1","zzxc: Every time the v3.6 newly updatd this week starts up is wants to use a font Bradley Hand ITC TT Bold which it claims is on the volume",1267750531,1267862388
607014,"1","I'm trying to install Firefox on W7 32 bit system because IE8 is not working properly - there are error messages on many sites and lots of links don't work (but some do). The links on your FAQ page don't work for me. After clicking on the \"click here\" but",1267751118,\N
607017,"1","Firefox doesn't automatically launch Word to open docx files even though I've checked \"Do this automatically\" multiple times.",1267751220,\N
607018,"1","Firefox will not execute on my XP system. No problem previously",1267751281,\N
607019,"1","How do I get rid of AOL as my home page",1267751539,\N
607020,"1","Firefox periodically forces me to save PDFs without giving me the option to send them to Acrobat to be viewed.",1267751585,\N
607022,"1","On the menu bar, I clicked View, selected Toolbars, and then selected Bookmarks Toolbar, but Bookmarks Toolbar not visible.",1267751693,1267840773
607023,"1","I cannot open more then 1 window when i click firefox logo, ctrl+n or ask for new window it doesn´t work! since i´ve atualized to 3.6 version",1267751826,1267848246
607024,"1","I keep getting an error console log when installing addons",1267751835,1267848224
607025,"1","Firefox could not install the file at   https://addons.mozilla.org/en-US/firefox/downloads/latest/684/addon-684-latest.xpi?src=category  because: Unexpected installation error Review the Error Console log for more details. -203",1267752159,\N
607029,"1","I have Ubuntu Swiftweasel and want to update Firefox but don't know how. I downloaded the nersion but all I get is a folder on my desktop.What do I do now?",1267752473,1267764151
607035,"1","When I hit the home button my homepage flashes and then goes to match.com, which I have never visited.",1267752753,\N
607037,"1","how do i seet firefox to if i don't want to browse in private and i want to disable that option?",1267753035,1267836965
607043,"1","I am not able to log onto wageworks.com  from my house on any computer.. it works from work computer",1267753731,\N
607045,"1","Our users used to be able to open/download our .csv files but no longer able to",1267753882,1267870094
607047,"1","With Firefox the costco.com site says temporarily closed, but it is avaiable via Internet Explorer",1267753983,1267872258
607048,"1","Can't  use mouse to scroll in my yahoo email",1267754004,\N
607055,"1","Scroll bars on left side",1267754241,1267760199
607069,"1","Can't disable taskbar previews",1267755460,\N
607070,"1","How can I alpha sort my bookmark titles?",1267755483,1267870210
607074,"1","I replaced the hard drive.  I can read data from old hard drive but can not find the bookmark file for the firefox bookmarks.",1267755703,1267870259
607075,"1","Did an firefox upgrade today on laptop now won't start up,",1267755802,\N
607078,"1","How do I instruct my IT department to perform a clean reinstall of Firefox?",1267756117,1267756402
607081,"1","The connection was reset on all my tabbed bookmarks",1267756322,\N
